mindate,maxdate,name,datacoverage,id
1948-07-01,2014-01-01,"Vancouver, CA",0.0678,CITY:CA000012
1948-07-01,2008-05-01,"Mexicali, MX",0.0054,CITY:MX000019
1971-07-01,2014-01-01,"Mayaguez, RQ",0.037,CITY:RQ000001
1971-07-01,2014-01-01,"Ponce, RQ",0.0333,CITY:RQ000002
1967-01-01,2014-01-01,"San Juan, RQ",0.1093,CITY:RQ000003
1948-05-01,2013-12-29,"Washington D.C., US",0.0852,CITY:US000001
1948-06-01,2013-12-29,"Alexander City, AL US",0.0374,CITY:US010001
1948-06-01,2014-01-01,"Anniston, AL US",0.039,CITY:US010002
1948-06-01,2013-12-28,"Auburn, AL US",0.0439,CITY:US010003
1948-06-01,2013-12-29,"Birmingham, AL US",0.0624,CITY:US010004
1948-06-01,2007-12-01,"Cullman, AL US",0.0531,CITY:US010005
1948-06-01,2014-01-01,"Dothan, AL US",0.03,CITY:US010006
1948-06-01,2013-12-31,"Enterprise, AL US",0.0399,CITY:US010007
1948-07-01,2013-12-30,"Florence, AL US",0.0611,CITY:US010009
1948-06-01,2013-12-29,"Fort Payne, AL US",0.039,CITY:US010010
1948-07-01,2013-12-30,"Huntsville, AL US",0.0814,CITY:US010012
1948-06-01,2014-01-01,"Mobile, AL US",0.064,CITY:US010014
1948-06-01,2013-12-29,"Montgomery, AL US",0.0624,CITY:US010015
1948-06-01,2013-12-29,"Troy, AL US",0.0341,CITY:US010018
1948-06-01,2013-12-31,"Tuscaloosa, AL US",0.0569,CITY:US010019
1949-09-02,2013-12-31,"Anchorage, AK US",0.0956,CITY:US020001
1949-09-04,2014-01-01,"Fairbanks, AK US",0.0751,CITY:US020002
1949-09-01,2014-01-01,"Juneau, AK US",0.0966,CITY:US020003
1949-09-01,2013-12-31,"Nome, AK US",0.0612,CITY:US020004
1948-07-01,2009-01-01,"Casa Grande, AZ US",0.0099,CITY:US040002
1948-07-01,2013-12-20,"Douglas, AZ US",0.016,CITY:US040003
1948-07-01,2013-12-21,"Flagstaff, AZ US",0.0606,CITY:US040004
1948-07-01,2009-10-01,"Green Valley, AZ US",0.0337,CITY:US040005
1948-07-01,2013-12-12,"Kingman, AZ US",0.017,CITY:US040006
1994-03-01,2013-12-20,"Mesa, AZ US",0.0189,CITY:US040008
1948-07-01,2014-01-01,"Nogales, AZ US",0.021,CITY:US040009
1949-05-01,2009-06-10,"Payson, AZ US",0.0205,CITY:US040010
1948-07-01,2013-12-20,"Phoenix, AZ US",0.0189,CITY:US040011
1948-07-01,1984-12-04,"Prescott, AZ US",0.0272,CITY:US040012
1948-07-01,2014-01-01,"Tucson, AZ US",0.0337,CITY:US040014
1948-09-01,1995-11-01,"Yuma, AZ US",0.0074,CITY:US040015
1948-05-03,2014-01-01,"Arkadelphia, AR US",0.0463,CITY:US050001
1948-08-01,2014-01-01,"Blytheville, AR US",0.0365,CITY:US050002
1948-05-03,2014-01-01,"Camden, AR US",0.0508,CITY:US050003
1948-05-03,2014-01-01,"El Dorado, AR US",0.0493,CITY:US050005
1948-05-01,2014-01-01,"Fayetteville, AR US",0.0496,CITY:US050006
1948-05-03,1979-06-13,"Forrest City, AR US",0.0509,CITY:US050007
1948-05-02,2013-12-21,"Fort Smith, AR US",0.06,CITY:US050008
1948-05-01,2013-12-23,"Harrison, AR US",0.0933,CITY:US050009
1948-05-03,2008-02-29,"Hope, AR US",0.0498,CITY:US050010
1948-05-03,2013-12-31,"Hot Springs, AR US",0.0509,CITY:US050011
1948-05-02,2013-12-30,"Little Rock, AR US",0.0729,CITY:US050013
1948-05-03,2014-01-01,"Magnolia, AR US",0.0316,CITY:US050014
1948-05-02,2014-01-01,"Mountain Home, AR US",0.0541,CITY:US050015
1948-05-03,2014-01-01,"Pine Bluff, AR US",0.0522,CITY:US050017
1979-04-12,1988-06-30,"Russellville, AR US",0.0381,CITY:US050018
1964-07-01,1975-01-01,"Searcy, AR US",0.0307,CITY:US050019
1948-05-15,2014-01-01,"Siloam Springs, AR US",0.0496,CITY:US050020
1948-07-01,2013-12-22,"Anaheim, CA US",0.0241,CITY:US060001
1948-07-01,2013-12-19,"Bakersfield, CA US",0.0231,CITY:US060002
1948-07-01,2013-12-07,"Barstow, CA US",0.0059,CITY:US060003
1948-07-01,2013-12-20,"Blythe, CA US",0.0067,CITY:US060004
1948-07-01,2013-12-07,"Chico, CA US",0.0335,CITY:US060005
1948-07-01,2013-12-16,"Clearlake, CA US",0.0531,CITY:US060006
1948-07-01,2013-12-01,"Coalinga, CA US",0.0197,CITY:US060007
1948-07-01,2008-05-01,"El Centro, CA US",0.0054,CITY:US060008
1948-07-01,2013-12-24,"Eureka, CA US",0.102,CITY:US060009
1948-07-01,2013-12-07,"Fresno, CA US",0.033,CITY:US060010
1948-07-01,2013-12-11,"Grass Valley, CA US",0.0744,CITY:US060011
1948-07-01,2013-12-19,"Long Beach, CA US",0.0241,CITY:US060012
1948-07-01,2013-12-22,"Los Angeles, CA US",0.0324,CITY:US060013
1948-07-01,2006-05-17,"Merced, CA US",0.0222,CITY:US060014
1948-07-01,2013-12-18,"Modesto, CA US",0.0364,CITY:US060015
1948-07-01,2013-12-07,"Monterey, CA US",0.0208,CITY:US060016
1948-07-01,2013-12-07,"Napa, CA US",0.058,CITY:US060017
1948-07-01,2013-12-07,"Oakland, CA US",0.0594,CITY:US060018
1948-07-01,2008-01-22,"Oceanside, CA US",0.03,CITY:US060019
1956-01-01,2010-02-01,"Oxnard, CA US",0.0338,CITY:US060020
1948-07-01,2014-01-01,"Palm Springs, CA US",0.038,CITY:US060021
1949-01-10,2013-12-07,"Red Bluff, CA US",0.0486,CITY:US060022
1948-07-01,2013-12-06,"Redding, CA US",0.0631,CITY:US060023
1948-07-01,2011-08-01,"Ridgecrest, CA US",0.0067,CITY:US060024
1948-07-01,2013-12-20,"Riverside, CA US",0.0241,CITY:US060025
1959-11-01,2014-01-01,"Rosamond, CA US",0.0307,CITY:US060026
1936-01-01,2013-12-07,"Sacramento, CA US",0.0436,CITY:US060027
1948-07-01,2013-12-07,"Salinas, CA US",0.0317,CITY:US060028
1948-07-01,2014-01-01,"San Bernardino, CA US",0.0288,CITY:US060029
1948-07-01,2013-12-19,"San Diego, CA US",0.03,CITY:US060030
1948-07-01,2013-12-07,"San Francisco, CA US",0.0621,CITY:US060031
1948-07-01,2013-12-20,"San Jose, CA US",0.0597,CITY:US060032
1948-07-01,2013-12-07,"San Luis Obispo, CA US",0.0186,CITY:US060033
1948-07-01,2013-12-22,"Santa Ana, CA US",0.0221,CITY:US060034
1948-07-01,2013-12-07,"Santa Barbara, CA US",0.0303,CITY:US060035
1948-07-01,2013-07-01,"Santa Clarita, CA US",0.033,CITY:US060036
1948-07-01,2013-12-07,"Santa Cruz, CA US",0.0597,CITY:US060037
1948-07-01,2013-12-19,"Santa Maria, CA US",0.0334,CITY:US060038
1948-07-01,2013-12-06,"Santa Rosa, CA US",0.058,CITY:US060039
1948-07-01,2013-11-07,"Simi Valley, CA US",0.0373,CITY:US060040
1948-07-01,2001-08-01,"Soledad, CA US",0.0358,CITY:US060041
1948-07-01,2013-12-28,"Stockton, CA US",0.0269,CITY:US060042
1948-07-01,2013-12-07,"Susanville, CA US",0.0451,CITY:US060043
1948-07-01,2013-12-06,"Ukiah, CA US",0.074,CITY:US060044
1948-07-01,2013-12-07,"Vallejo, CA US",0.0392,CITY:US060045
1948-07-01,1988-09-01,"Visalia, CA US",0.0256,CITY:US060046
1948-07-01,2013-12-07,"Yuba City, CA US",0.0312,CITY:US060047
1975-02-01,2013-12-31,"Boulder, CO US",0.0253,CITY:US080001
1948-08-01,2013-12-30,"Colorado Springs, CO US",0.0391,CITY:US080003
1948-08-01,2014-01-01,"Denver, CO US",0.0437,CITY:US080004
1948-08-01,2013-12-20,"Durango, CO US",0.0711,CITY:US080005
1948-08-01,2014-01-01,"Fort Collins, CO US",0.028,CITY:US080006
1948-08-01,2013-12-24,"Grand Junction, CO US",0.0405,CITY:US080008
2012-02-01,2013-12-21,"Montrose, CO US",0.0667,CITY:US080009
1948-08-01,2013-12-29,"Pueblo, CO US",0.0369,CITY:US080010
1948-07-01,2013-12-31,"Bridgeport, CT US",0.088,CITY:US090001
1948-05-01,1996-03-01,"Danbury, CT US",0.0775,CITY:US090002
1947-11-01,2013-12-31,"Hartford, CT US",0.1025,CITY:US090003
1948-05-01,2013-12-31,"New Haven, CT US",0.088,CITY:US090004
1956-10-01,1991-06-12,"Norwalk, CT US",0.0261,CITY:US090006
1948-06-01,2011-05-01,"Norwich, CT US",0.0634,CITY:US090007
1948-05-01,2000-12-01,"Stamford, CT US",0.0722,CITY:US090008
1948-05-01,2014-01-01,"Torrington, CT US",0.075,CITY:US090009
1948-06-01,2014-01-01,"Waterbury, CT US",0.0352,CITY:US090010
1948-05-01,2009-04-01,"Willimantic, CT US",0.0634,CITY:US090011
1948-08-01,2013-12-29,"Newark, DE US",0.0774,CITY:US100002
1942-01-01,1999-05-01,"Belle Glade, FL US",0.049,CITY:US120001
1942-01-01,2013-12-28,"Boca Raton, FL US",0.0334,CITY:US120002
1942-01-01,2013-12-31,"Boynton Beach, FL US",0.0797,CITY:US120003
1944-11-15,1997-06-01,"Bradenton, FL US",0.0297,CITY:US120004
1960-01-01,2013-12-29,"Cape Coral, FL US",0.0373,CITY:US120005
1942-01-01,2013-12-31,"Coral Springs, FL US",0.0961,CITY:US120007
1942-11-28,2014-01-01,"Crestview, FL US",0.0474,CITY:US120008
1948-07-01,2014-01-01,"Daytona Beach, FL US",0.0602,CITY:US120009
